Latitude,Longitude,B02_Blue,B03_Green,B04_Red,B08_NIR,NDVI,NDVI_Class,Satellite,Product,Scene_Date,Cloud_Cover_Percent,Grid_Size_m
21.035698,79.123472,0.174446,0.201907,0.237248,0.286708,0.094314,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.035709,79.124434,0.167775,0.19394,0.223695,0.269869,0.093236,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.035719,79.125396,0.166923,0.18963,0.215529,0.268698,0.109383,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032784,78.949389,0.217679,0.244278,0.268823,0.32288,0.095424,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032795,78.950351,0.181834,0.205884,0.232442,0.295298,0.114592,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032807,78.951313,0.18477,0.212261,0.252799,0.337788,0.144232,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032819,78.952274,0.211425,0.246159,0.280318,0.347612,0.11005,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.03283,78.953236,0.238019,0.280285,0.321335,0.368312,0.067666,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032842,78.954198,0.210139,0.242036,0.268583,0.304065,0.05797,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032853,78.95516,0.258918,0.296812,0.328464,0.341835,0.021013,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032865,78.956122,0.225204,0.251616,0.28715,0.322985,0.057724,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032876,78.957083,0.204142,0.236607,0.280468,0.379383,0.149626,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032888,78.958045,0.189201,0.221739,0.263874,0.350434,0.140218,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.0329,78.959007,0.18575,0.217965,0.257377,0.334165,0.129486,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032911,78.959969,0.177009,0.206652,0.246121,0.323111,0.134673,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032923,78.960931,0.154137,0.183221,0.211114,0.261901,0.104234,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032934,78.961892,0.180771,0.212895,0.246477,0.317872,0.126391,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032946,78.962854,0.173745,0.207248,0.242798,0.323617,0.142569,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032957,78.963816,0.169657,0.203696,0.230154,0.353644,0.213294,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032969,78.964778,0.157948,0.193255,0.203616,0.374043,0.294366,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.03298,78.96574,0.154814,0.1879,0.197618,0.338785,0.253204,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.032992,78.966701,0.167644,0.194883,0.21143,0.333181,0.219513,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033003,78.967663,0.207592,0.233111,0.257433,0.290593,0.063097,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033015,78.968625,0.236364,0.260895,0.281665,0.311861,0.053696,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033026,78.969587,0.240926,0.261087,0.279131,0.294896,0.030304,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033038,78.970549,0.232317,0.254813,0.265852,0.320938,0.091761,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033049,78.97151,0.174714,0.199886,0.230176,0.311381,0.14998,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033061,78.972472,0.177672,0.203755,0.234352,0.317128,0.15039,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033072,78.973434,0.240507,0.269852,0.30375,0.346099,0.066836,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033084,78.974396,0.206736,0.23387,0.261666,0.301005,0.073537,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033095,78.975358,0.188434,0.21919,0.248279,0.290864,0.080389,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033107,78.976319,0.184709,0.217589,0.252705,0.312018,0.104673,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033118,78.977281,0.166895,0.19901,0.231513,0.300881,0.128987,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033129,78.978243,0.170471,0.204705,0.235043,0.279231,0.085884,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033141,78.979205,0.168527,0.202003,0.232106,0.275523,0.085579,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033152,78.980167,0.172818,0.207051,0.238815,0.289208,0.095291,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033164,78.981128,0.176262,0.213939,0.248644,0.296935,0.088187,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033175,78.98209,0.189687,0.222186,0.261467,0.321445,0.101756,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033187,78.983052,0.208424,0.237739,0.278934,0.354982,0.121144,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033198,78.984014,0.193,0.228485,0.265078,0.308765,0.075664,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033209,78.984976,0.195701,0.227397,0.266522,0.33037,0.107082,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033221,78.985937,0.178285,0.207071,0.244889,0.316849,0.12749,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033232,78.986899,0.167652,0.197521,0.230698,0.288419,0.110676,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033244,78.987861,0.166001,0.19574,0.228282,0.287405,0.1141,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033255,78.988823,0.178938,0.211723,0.250325,0.31497,0.114362,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033266,78.989785,0.17963,0.211775,0.247477,0.31466,0.119065,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033278,78.990747,0.18098,0.20935,0.248555,0.330355,0.140818,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033289,78.991708,0.178794,0.209745,0.245721,0.342853,0.165361,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.0333,78.99267,0.173762,0.213009,0.227178,0.3921,0.269381,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033312,78.993632,0.165459,0.192711,0.211683,0.299169,0.169567,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033323,78.994594,0.161882,0.187558,0.209566,0.279407,0.1421,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033335,78.995556,0.169734,0.198857,0.225793,0.284849,0.115443,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033346,78.996517,0.172442,0.206414,0.235538,0.303858,0.125121,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033357,78.997479,0.169008,0.201233,0.233029,0.279202,0.089855,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033369,78.998441,0.165507,0.19658,0.226255,0.28334,0.107099,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.03338,78.999403,0.184353,0.213826,0.246388,0.369336,0.199862,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033391,79.000365,0.192386,0.224599,0.257004,0.367971,0.177407,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033402,79.001327,0.172062,0.199206,0.229397,0.286961,0.109374,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033414,79.002288,0.177184,0.205315,0.241286,0.316592,0.13396,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033425,79.00325,0.173474,0.197304,0.230024,0.297128,0.12667,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033436,79.004212,0.182348,0.207169,0.243981,0.321813,0.136923,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033448,79.005174,0.153769,0.179426,0.19582,0.298158,0.200305,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033459,79.006136,0.159473,0.184835,0.208437,0.286783,0.154227,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.03347,79.007097,0.166064,0.189401,0.216471,0.269538,0.107824,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033482,79.008059,0.146428,0.157073,0.177518,0.211547,0.086696,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033493,79.009021,0.147582,0.159777,0.177832,0.219105,0.102131,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033504,79.009983,0.158926,0.176583,0.199861,0.27313,0.149734,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033515,79.010945,0.166213,0.183719,0.21069,0.250939,0.087108,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033527,79.011907,0.166515,0.18329,0.209009,0.252212,0.091931,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033538,79.012868,0.162007,0.178059,0.202211,0.232962,0.071564,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033549,79.01383,0.161395,0.179225,0.206416,0.254023,0.098534,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.03356,79.014792,0.161319,0.179314,0.204905,0.265129,0.125261,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033572,79.015754,0.200062,0.236545,0.282037,0.393767,0.166419,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033583,79.016716,0.169725,0.197601,0.229177,0.276179,0.09055,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033594,79.017678,0.170446,0.199695,0.231052,0.278491,0.092458,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033605,79.018639,0.168646,0.199447,0.232167,0.274571,0.083258,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033616,79.019601,0.168392,0.200396,0.231618,0.277839,0.089277,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033628,79.020563,0.174505,0.207153,0.239809,0.285677,0.086815,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033639,79.021525,0.165786,0.194579,0.225284,0.267016,0.084573,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.03365,79.022487,0.158489,0.183899,0.208828,0.251835,0.092907,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033661,79.023449,0.163138,0.187956,0.215156,0.257134,0.088882,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033672,79.02441,0.167229,0.196802,0.223519,0.267951,0.089956,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033684,79.025372,0.162309,0.190111,0.217255,0.257922,0.085433,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033695,79.026334,0.160294,0.191137,0.206084,0.32095,0.204863,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033706,79.027296,0.160669,0.188343,0.208933,0.309711,0.187415,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033717,79.028258,0.160215,0.183621,0.212116,0.271088,0.121262,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033728,79.02922,0.159718,0.185127,0.212278,0.256717,0.093846,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033739,79.030182,0.16463,0.191763,0.219447,0.269479,0.102036,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033751,79.031143,0.175264,0.204495,0.233463,0.282473,0.093363,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033762,79.032105,0.250612,0.266404,0.282588,0.311952,0.056254,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033773,79.033067,0.183605,0.212648,0.244349,0.28711,0.080427,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033784,79.034029,0.180179,0.20823,0.239743,0.28662,0.08885,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033795,79.034991,0.176547,0.207377,0.238724,0.288366,0.093713,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033806,79.035953,0.159232,0.182818,0.210784,0.291914,0.161398,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033817,79.036914,0.14815,0.173198,0.184414,0.334009,0.288643,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033828,79.037876,0.165041,0.192059,0.217062,0.307521,0.171991,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033839,79.038838,0.183913,0.215197,0.254663,0.312085,0.101948,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033851,79.0398,0.174344,0.203191,0.23796,0.294733,0.106651,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033862,79.040762,0.191742,0.227901,0.267547,0.324315,0.09672,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033873,79.041724,0.185109,0.218214,0.256423,0.309507,0.093515,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033884,79.042685,0.17935,0.211117,0.245378,0.288855,0.081383,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033895,79.043647,0.17864,0.205662,0.240391,0.303577,0.115736,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033906,79.044609,0.180503,0.202854,0.231178,0.287814,0.106867,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033917,79.045571,0.165978,0.195479,0.224942,0.262182,0.076432,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033928,79.046533,0.165995,0.196047,0.223709,0.283031,0.114447,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033939,79.047495,0.166358,0.198159,0.22827,0.273828,0.090218,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.03395,79.048457,0.165069,0.19196,0.223424,0.267731,0.089669,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033961,79.049418,0.179679,0.211463,0.253425,0.317589,0.112151,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033972,79.05038,0.171153,0.203318,0.236971,0.288685,0.098541,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033983,79.051342,0.166698,0.195564,0.226999,0.279724,0.104542,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.033994,79.052304,0.171265,0.199385,0.232135,0.287718,0.107156,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034005,79.053266,0.169124,0.196684,0.226817,0.276471,0.098898,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034016,79.054228,0.166024,0.190705,0.217165,0.26817,0.105295,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034027,79.05519,0.168508,0.192427,0.224804,0.281992,0.112032,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034038,79.056151,0.16456,0.185983,0.217947,0.283201,0.129498,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034049,79.057113,0.164841,0.186101,0.216046,0.295637,0.155738,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.03406,79.058075,0.16892,0.194596,0.226538,0.319395,0.170221,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034071,79.059037,0.175512,0.203181,0.242523,0.307678,0.118397,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034082,79.059999,0.157754,0.178894,0.20633,0.264239,0.120472,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034093,79.060961,0.173486,0.203172,0.224403,0.330803,0.190546,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034104,79.061923,0.180008,0.207707,0.239324,0.3193,0.143419,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034115,79.062884,0.18021,0.208937,0.242152,0.307607,0.119355,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034126,79.063846,0.179549,0.212301,0.240647,0.331318,0.157202,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034137,79.064808,0.166044,0.19864,0.217939,0.323414,0.192842,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034148,79.06577,0.171641,0.200036,0.23035,0.28452,0.104349,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034159,79.066732,0.177184,0.207516,0.239416,0.326216,0.154631,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.03417,79.067694,0.156958,0.183118,0.198672,0.306639,0.204992,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034181,79.068656,0.150228,0.178868,0.18242,0.351125,0.314949,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034192,79.069618,0.16069,0.188036,0.2004,0.318967,0.228935,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034203,79.070579,0.165544,0.191981,0.217217,0.28753,0.139794,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034214,79.071541,0.163527,0.191825,0.207387,0.326834,0.218444,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034225,79.072503,0.162949,0.192001,0.206942,0.330663,0.224549,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034235,79.073465,0.167785,0.192399,0.218383,0.300538,0.15603,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034246,79.074427,0.164999,0.188185,0.22046,0.308289,0.16624,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034257,79.075389,0.168537,0.192361,0.229345,0.309888,0.149808,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034268,79.076351,0.168594,0.194073,0.228464,0.280434,0.101732,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034279,79.077313,0.173345,0.202231,0.235056,0.294122,0.110721,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.03429,79.078274,0.174205,0.200713,0.23372,0.27771,0.086109,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034301,79.079236,0.161541,0.190956,0.206452,0.338833,0.233754,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034312,79.080198,0.167434,0.193723,0.215772,0.288703,0.137183,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034323,79.08116,0.17047,0.195606,0.223238,0.271828,0.097354,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034333,79.082122,0.170645,0.197128,0.228757,0.277169,0.09542,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034344,79.083084,0.16847,0.196349,0.225971,0.269424,0.087758,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034355,79.084046,0.164001,0.188498,0.218373,0.268685,0.102986,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034366,79.085008,0.168017,0.19161,0.218988,0.278144,0.118791,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034377,79.085969,0.16657,0.190169,0.217293,0.285286,0.135021,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034388,79.086931,0.163764,0.189281,0.216157,0.275936,0.121017,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034398,79.087893,0.163648,0.191589,0.219131,0.280439,0.122597,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034409,79.088855,0.16623,0.196515,0.225822,0.294115,0.128483,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.03442,79.089817,0.174972,0.207615,0.241728,0.32844,0.151207,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034431,79.090779,0.164708,0.194444,0.222233,0.310696,0.166386,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034442,79.091741,0.167108,0.192378,0.225402,0.304077,0.146361,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034452,79.092703,0.164954,0.187627,0.220811,0.275918,0.110782,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034463,79.093664,0.162237,0.183738,0.214846,0.270015,0.113642,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034474,79.094626,0.16681,0.191219,0.223328,0.282991,0.11764,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034485,79.095588,0.172324,0.199938,0.236466,0.290592,0.102676,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034496,79.09655,0.183504,0.215183,0.256822,0.314816,0.10129,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034506,79.097512,0.187386,0.221947,0.262893,0.331356,0.113962,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034517,79.098474,0.177997,0.205736,0.241238,0.308938,0.121232,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034528,79.099436,0.170418,0.195701,0.226793,0.277965,0.101142,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034539,79.100398,0.180492,0.20849,0.244415,0.30947,0.116915,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034549,79.10136,0.180931,0.209334,0.243953,0.308276,0.115446,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.03456,79.102321,0.182941,0.212549,0.245711,0.29294,0.087667,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034571,79.103283,0.187749,0.218149,0.252354,0.306918,0.097379,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034582,79.104245,0.182045,0.211793,0.244948,0.294161,0.091382,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034592,79.105207,0.18275,0.213915,0.249179,0.298786,0.090367,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034603,79.106169,0.177625,0.207094,0.24003,0.315381,0.136976,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034614,79.107131,0.1666,0.191879,0.226078,0.325858,0.178666,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034624,79.108093,0.171621,0.199087,0.232873,0.333295,0.177052,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034635,79.109055,0.172188,0.200336,0.234965,0.314556,0.143915,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034646,79.110017,0.172854,0.203283,0.23801,0.30423,0.121562,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034657,79.110978,0.166554,0.193217,0.230115,0.324599,0.170727,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034667,79.11194,0.175324,0.206049,0.243523,0.312942,0.124634,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034678,79.112902,0.174004,0.202189,0.234677,0.305133,0.130981,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034689,79.113864,0.171492,0.198123,0.231135,0.295041,0.12114,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034699,79.114826,0.168656,0.195354,0.232558,0.313808,0.148417,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.03471,79.115788,0.176294,0.206283,0.242416,0.305512,0.114579,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.034721,79.11675,0.17974,0.209776,0.24499,0.296349,0.094514,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
