Latitude,Longitude,NDVI_Mean,Green_Cover_Percent,Green_Cover_Area_m2,Green_Cover_Area_ha,Green_Cover_Class,B04_Red_Mean,B08_NIR_Mean,NDVI_Threshold,Satellite,Product,Scene_Date,Cloud_Cover_Percent,Grid_Size_m,Data_Source
21.012678,79.00545,0.142237,1.0,100.0,0.01,Low Green Cover,0.233707,0.311817,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.01269,79.006412,0.08898,0.0,0.0,0.0,No Green Cover,0.24832,0.297062,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012701,79.007374,0.085742,0.0,0.0,0.0,No Green Cover,0.249289,0.296019,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012712,79.008335,0.090755,0.0,0.0,0.0,No Green Cover,0.262525,0.315056,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012723,79.009297,0.089201,0.0,0.0,0.0,No Green Cover,0.267965,0.320822,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012735,79.010259,0.091547,0.0,0.0,0.0,No Green Cover,0.261564,0.314342,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012746,79.01122,0.100121,0.0,0.0,0.0,No Green Cover,0.254758,0.311429,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012757,79.012182,0.077898,0.0,0.0,0.0,No Green Cover,0.252282,0.295107,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012768,79.013144,0.08931,0.0,0.0,0.0,No Green Cover,0.265843,0.318155,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.01278,79.014105,0.091385,0.0,0.0,0.0,No Green Cover,0.268433,0.322635,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012791,79.015067,0.09134,0.0,0.0,0.0,No Green Cover,0.281504,0.337984,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012802,79.016029,0.093305,0.0,0.0,0.0,No Green Cover,0.261372,0.315087,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012813,79.016991,0.055878,0.0,0.0,0.0,No Green Cover,0.232224,0.259831,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012825,79.017952,0.09808,0.0,0.0,0.0,No Green Cover,0.25008,0.304829,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012836,79.018914,0.118088,0.0,0.0,0.0,No Green Cover,0.241459,0.306464,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012847,79.019876,-0.011789,0.0,0.0,0.0,No Green Cover,0.156787,0.15886,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012858,79.020837,0.080603,0.0,0.0,0.0,No Green Cover,0.201759,0.242662,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012869,79.021799,-0.016182,0.0,0.0,0.0,No Green Cover,0.134692,0.132429,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012881,79.022761,-0.016246,0.0,0.0,0.0,No Green Cover,0.144933,0.141672,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012892,79.023722,0.106267,0.0,0.0,0.0,No Green Cover,0.205441,0.263209,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012903,79.024684,0.080618,0.0,0.0,0.0,No Green Cover,0.174375,0.218242,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012914,79.025646,0.027686,0.0,0.0,0.0,No Green Cover,0.188903,0.208006,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012925,79.026608,0.051784,0.0,0.0,0.0,No Green Cover,0.205074,0.23493,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012936,79.027569,0.076245,0.0,0.0,0.0,No Green Cover,0.229818,0.269137,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012947,79.028531,-0.019839,0.0,0.0,0.0,No Green Cover,0.204888,0.201957,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012959,79.029493,-0.10628,0.0,0.0,0.0,No Green Cover,0.187099,0.153821,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.01297,79.030454,0.055879,0.0,0.0,0.0,No Green Cover,0.237457,0.266826,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012981,79.031416,0.004321,0.0,0.0,0.0,No Green Cover,0.212565,0.215354,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.012992,79.032378,-0.037964,0.0,0.0,0.0,No Green Cover,0.197625,0.18673,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013003,79.03334,0.132077,1.0,100.0,0.01,Low Green Cover,0.223988,0.292874,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013014,79.034301,0.145411,0.0,0.0,0.0,No Green Cover,0.237321,0.318411,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013025,79.035263,0.073506,0.0,0.0,0.0,No Green Cover,0.230772,0.271526,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013036,79.036225,0.024926,0.0,0.0,0.0,No Green Cover,0.184945,0.202972,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013048,79.037186,0.07579,0.0,0.0,0.0,No Green Cover,0.261527,0.30439,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013059,79.038148,0.075136,0.0,0.0,0.0,No Green Cover,0.266248,0.309546,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.01307,79.03911,0.078052,0.0,0.0,0.0,No Green Cover,0.271887,0.31796,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013081,79.040072,0.084219,0.0,0.0,0.0,No Green Cover,0.270199,0.319928,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013092,79.041033,0.034898,0.0,0.0,0.0,No Green Cover,0.22735,0.25427,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013103,79.041995,0.049991,0.0,0.0,0.0,No Green Cover,0.202003,0.235484,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013114,79.042957,0.140577,1.0,100.0,0.01,Low Green Cover,0.213356,0.287799,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013125,79.043918,0.110101,4.0,400.0,0.04,Low Green Cover,0.184524,0.240028,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013136,79.04488,0.282386,46.0,4600.0,0.46,Moderate Green Cover,0.172844,0.31986,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013147,79.045842,0.340852,58.0,5800.0,0.58,High Green Cover,0.208924,0.430448,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013158,79.046804,0.153951,6.0,600.0,0.06,Low Green Cover,0.226271,0.309591,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013169,79.047765,0.130006,0.0,0.0,0.0,No Green Cover,0.238264,0.309247,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.01318,79.048727,0.294307,46.0,4600.0,0.46,Moderate Green Cover,0.187205,0.34584,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013191,79.049689,0.081641,6.0,600.0,0.06,Low Green Cover,0.17499,0.223285,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013202,79.05065,-0.09437,0.0,0.0,0.0,No Green Cover,0.132201,0.109447,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013213,79.051612,0.048642,0.0,0.0,0.0,No Green Cover,0.21724,0.248491,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013224,79.052574,0.097119,0.0,0.0,0.0,No Green Cover,0.266147,0.323404,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013235,79.053536,0.103495,0.0,0.0,0.0,No Green Cover,0.259958,0.319967,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013246,79.054497,0.121953,0.0,0.0,0.0,No Green Cover,0.243078,0.309575,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013257,79.055459,0.118541,0.0,0.0,0.0,No Green Cover,0.242136,0.306656,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013268,79.056421,0.116004,0.0,0.0,0.0,No Green Cover,0.2455,0.30987,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013279,79.057383,0.066307,0.0,0.0,0.0,No Green Cover,0.224204,0.257461,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.01329,79.058344,0.161556,13.0,1300.0,0.13,Low Green Cover,0.22137,0.310198,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013301,79.059306,0.158257,8.0,800.0,0.08,Low Green Cover,0.250815,0.344076,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013312,79.060268,0.175304,14.0,1400.0,0.14,Low Green Cover,0.239211,0.33821,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013323,79.061229,0.16962,5.0,500.0,0.05,Low Green Cover,0.232942,0.32491,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013334,79.062191,0.100818,0.0,0.0,0.0,No Green Cover,0.259259,0.31738,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013345,79.063153,0.095143,0.0,0.0,0.0,No Green Cover,0.252155,0.305861,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013356,79.064115,-0.009849,0.0,0.0,0.0,No Green Cover,0.169004,0.172197,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013367,79.065076,0.021697,0.0,0.0,0.0,No Green Cover,0.187549,0.203558,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013378,79.066038,0.073118,0.0,0.0,0.0,No Green Cover,0.203744,0.235995,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013389,79.067,0.085096,0.0,0.0,0.0,No Green Cover,0.245709,0.291488,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.0134,79.067962,0.055219,0.0,0.0,0.0,No Green Cover,0.230173,0.25742,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013411,79.068923,0.102982,0.0,0.0,0.0,No Green Cover,0.218753,0.270627,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013422,79.069885,0.106365,0.0,0.0,0.0,No Green Cover,0.23188,0.287328,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013433,79.070847,0.085348,1.0,100.0,0.01,Low Green Cover,0.234824,0.278456,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013444,79.071808,0.116843,0.0,0.0,0.0,No Green Cover,0.235471,0.297756,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013454,79.07277,0.069431,0.0,0.0,0.0,No Green Cover,0.243914,0.280131,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013465,79.073732,0.05711,0.0,0.0,0.0,No Green Cover,0.238447,0.267548,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013476,79.074694,0.044604,0.0,0.0,0.0,No Green Cover,0.232433,0.254205,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013487,79.075655,0.018358,0.0,0.0,0.0,No Green Cover,0.240399,0.24947,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013498,79.076617,0.035607,0.0,0.0,0.0,No Green Cover,0.217979,0.234444,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013509,79.077579,0.035795,0.0,0.0,0.0,No Green Cover,0.226556,0.243381,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.01352,79.078541,0.044152,0.0,0.0,0.0,No Green Cover,0.218826,0.239138,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013531,79.079502,0.09038,0.0,0.0,0.0,No Green Cover,0.223775,0.268646,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013541,79.080464,0.115492,0.0,0.0,0.0,No Green Cover,0.238111,0.30036,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013552,79.081426,0.143272,0.0,0.0,0.0,No Green Cover,0.22262,0.297366,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013563,79.082388,0.1246,0.0,0.0,0.0,No Green Cover,0.228086,0.293703,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013574,79.083349,0.15506,15.0,1500.0,0.15,Low Green Cover,0.238495,0.327219,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013585,79.084311,0.150195,0.0,0.0,0.0,No Green Cover,0.221163,0.299801,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013596,79.085273,0.146727,2.0,200.0,0.02,Low Green Cover,0.233809,0.314682,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013606,79.086235,0.080249,0.0,0.0,0.0,No Green Cover,0.256115,0.300994,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013617,79.087196,0.045433,0.0,0.0,0.0,No Green Cover,0.26895,0.294131,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013628,79.088158,0.04841,0.0,0.0,0.0,No Green Cover,0.240644,0.264657,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013639,79.08912,0.077823,0.0,0.0,0.0,No Green Cover,0.225792,0.263644,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.01365,79.090082,0.126103,0.0,0.0,0.0,No Green Cover,0.211288,0.273183,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013661,79.091043,0.118667,0.0,0.0,0.0,No Green Cover,0.227469,0.289029,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013671,79.092005,0.094032,0.0,0.0,0.0,No Green Cover,0.232266,0.280392,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013682,79.092967,0.084754,0.0,0.0,0.0,No Green Cover,0.236714,0.280735,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013693,79.093929,0.105432,0.0,0.0,0.0,No Green Cover,0.228687,0.283738,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013704,79.09489,0.191434,9.0,900.0,0.09,Low Green Cover,0.229734,0.336877,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013714,79.095852,0.165536,0.0,0.0,0.0,No Green Cover,0.229014,0.320259,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013725,79.096814,0.199236,6.0,600.0,0.06,Low Green Cover,0.225848,0.337869,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013736,79.097776,0.125672,0.0,0.0,0.0,No Green Cover,0.231221,0.298058,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013747,79.098737,0.104437,0.0,0.0,0.0,No Green Cover,0.215562,0.266559,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013757,79.099699,0.114683,0.0,0.0,0.0,No Green Cover,0.225201,0.284153,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013768,79.100661,0.125315,0.0,0.0,0.0,No Green Cover,0.221568,0.285359,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013779,79.101623,0.104747,0.0,0.0,0.0,No Green Cover,0.223609,0.276076,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.01379,79.102584,0.090099,0.0,0.0,0.0,No Green Cover,0.229987,0.275749,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.0138,79.103546,0.087908,0.0,0.0,0.0,No Green Cover,0.240436,0.286932,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013811,79.104508,0.11025,0.0,0.0,0.0,No Green Cover,0.256471,0.320586,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013822,79.10547,0.092732,0.0,0.0,0.0,No Green Cover,0.251561,0.301701,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013833,79.106431,0.136114,0.0,0.0,0.0,No Green Cover,0.252827,0.332901,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013843,79.107393,0.099371,0.0,0.0,0.0,No Green Cover,0.271249,0.33121,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013854,79.108355,0.119848,0.0,0.0,0.0,No Green Cover,0.251496,0.31982,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013865,79.109317,0.097865,0.0,0.0,0.0,No Green Cover,0.25436,0.310144,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013875,79.110278,0.102488,0.0,0.0,0.0,No Green Cover,0.244104,0.300078,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013886,79.11124,0.145872,9.0,900.0,0.09,Low Green Cover,0.214393,0.288889,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013897,79.112202,0.10085,0.0,0.0,0.0,No Green Cover,0.240803,0.294899,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013907,79.113164,0.134236,0.0,0.0,0.0,No Green Cover,0.218878,0.287428,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013918,79.114125,0.109093,0.0,0.0,0.0,No Green Cover,0.2332,0.290484,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013929,79.115087,0.139387,1.0,100.0,0.01,Low Green Cover,0.241354,0.319827,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013939,79.116049,0.109033,0.0,0.0,0.0,No Green Cover,0.246089,0.305587,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.01395,79.117011,0.119446,0.0,0.0,0.0,No Green Cover,0.230106,0.292864,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013961,79.117972,0.13412,0.0,0.0,0.0,No Green Cover,0.226399,0.296474,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013971,79.118934,0.120193,0.0,0.0,0.0,No Green Cover,0.221343,0.282558,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013982,79.119896,0.141286,0.0,0.0,0.0,No Green Cover,0.234888,0.312075,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.013992,79.120858,0.109187,0.0,0.0,0.0,No Green Cover,0.238298,0.296578,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.014003,79.12182,0.09983,0.0,0.0,0.0,No Green Cover,0.244876,0.299035,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.014014,79.122781,0.112481,0.0,0.0,0.0,No Green Cover,0.243428,0.304925,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.014024,79.123743,0.087393,0.0,0.0,0.0,No Green Cover,0.243185,0.289829,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.014035,79.124705,0.098052,0.0,0.0,0.0,No Green Cover,0.2414,0.293812,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.014046,79.125667,0.09198,0.0,0.0,0.0,No Green Cover,0.241742,0.290988,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.011112,78.949685,0.099621,0.0,0.0,0.0,No Green Cover,0.226641,0.276984,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.011124,78.950647,0.092692,0.0,0.0,0.0,No Green Cover,0.228269,0.275035,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.011135,78.951609,0.139334,3.0,300.0,0.03,Low Green Cover,0.221168,0.294917,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.011147,78.95257,0.261624,19.0,1900.0,0.19,Low Green Cover,0.216934,0.37099,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.011159,78.953532,0.16847,0.0,0.0,0.0,No Green Cover,0.243877,0.343646,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
