Latitude,Longitude,Mean_NDBI,Mean_NDVI,BuiltUp_Pixel_Count,Valid_Pixel_Count,BuiltUp_Fraction,BuiltUp_Percent,BuiltUp_Class,Scene_Date,Cloud_Cover_Percent,Satellite
21.243953,79.011409,0.0194,0.225,22,100,0.22,22.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.243965,79.012372,0.0457,0.1991,38,100,0.38,38.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.243976,79.013335,0.0453,0.1961,18,100,0.18,18.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243988,79.014298,0.0242,0.2456,7,100,0.07,7.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243999,79.015262,-0.0493,0.336,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.24401,79.016225,0.0871,0.1917,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.244022,79.017188,0.0926,0.1625,3,100,0.03,3.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.244033,79.018151,0.1154,0.1565,6,100,0.06,6.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.244044,79.019114,0.0936,0.1533,14,100,0.14,14.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.244056,79.020078,0.0864,0.1744,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.244067,79.021041,0.0416,0.2153,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.244078,79.022004,0.0778,0.1843,20,100,0.2,20.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.244089,79.022967,0.107,0.132,50,100,0.5,50.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.244101,79.02393,0.0697,0.19,34,100,0.34,34.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.244112,79.024894,0.0237,0.245,9,100,0.09,9.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.244123,79.025857,0.0888,0.1236,65,100,0.65,65.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.244135,79.02682,0.1266,0.0896,87,100,0.87,87.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.244146,79.027783,0.1123,0.1045,63,100,0.63,63.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.244157,79.028746,0.1261,0.0816,92,100,0.92,92.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.244168,79.02971,0.1194,0.0736,97,100,0.97,97.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24418,79.030673,0.115,0.0783,90,100,0.9,90.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.244191,79.031636,0.113,0.0832,83,100,0.83,83.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.244202,79.032599,0.1311,0.1084,77,100,0.77,77.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.244213,79.033562,0.0999,0.0719,90,100,0.9,90.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.244225,79.034526,0.0517,0.1544,34,100,0.34,34.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.244236,79.035489,0.0604,0.1856,22,100,0.22,22.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.244247,79.036452,0.0934,0.165,12,100,0.12,12.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.244258,79.037415,0.112,0.1592,43,100,0.43,43.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.244269,79.038378,0.0968,0.1622,22,100,0.22,22.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.244281,79.039342,0.0553,0.2112,6,100,0.06,6.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.244292,79.040305,0.0667,0.2423,7,100,0.07,7.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.244303,79.041268,0.0613,0.1978,11,100,0.11,11.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.244314,79.042231,0.1197,0.1652,24,100,0.24,24.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.244325,79.043194,0.1052,0.1679,9,100,0.09,9.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.244337,79.044158,0.0882,0.1577,12,100,0.12,12.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.244348,79.045121,1.0,,0,10,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242289,78.947852,0.1266,0.0894,90,100,0.9,90.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.2423,78.948815,0.0944,0.1196,51,100,0.51,51.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242312,78.949779,0.0828,0.1331,39,100,0.39,39.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242324,78.950742,0.0858,0.1274,34,100,0.34,34.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242336,78.951705,0.1184,0.097,80,100,0.8,80.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242347,78.952668,0.1191,0.092,89,100,0.89,89.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242359,78.953631,0.0895,0.1259,49,100,0.49,49.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242371,78.954594,0.095,0.115,68,100,0.68,68.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242382,78.955557,0.135,0.083,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242394,78.956521,0.1146,0.0978,78,100,0.78,78.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242406,78.957484,0.1108,0.1037,59,100,0.59,59.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242417,78.958447,0.1116,0.0941,75,100,0.75,75.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242429,78.95941,0.1229,0.0958,79,100,0.79,79.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242441,78.960373,0.1385,0.0786,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242452,78.961336,0.1291,0.0843,94,100,0.94,94.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242464,78.962299,0.1326,0.0762,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242476,78.963263,0.0595,0.1455,20,100,0.2,20.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242487,78.964226,-0.0059,0.2225,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242499,78.965189,0.0905,0.1033,65,100,0.65,65.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242511,78.966152,0.0979,0.1148,64,100,0.64,64.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242522,78.967115,0.0183,0.2211,13,100,0.13,13.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242534,78.968078,0.0845,0.126,70,100,0.7,70.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242545,78.969042,0.1123,0.0896,85,100,0.85,85.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242557,78.970005,0.1202,0.0967,80,100,0.8,80.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242569,78.970968,0.1197,0.0901,75,100,0.75,75.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24258,78.971931,0.0989,0.1429,46,100,0.46,46.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242592,78.972894,0.0773,0.2015,5,100,0.05,5.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242603,78.973857,0.1087,0.0903,80,100,0.8,80.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242615,78.97482,0.1115,0.088,81,100,0.81,81.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242626,78.975784,0.1052,0.0927,77,100,0.77,77.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242638,78.976747,0.099,0.1131,55,100,0.55,55.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24265,78.97771,0.0979,0.0954,69,100,0.69,69.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242661,78.978673,0.0825,0.1204,45,100,0.45,45.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242673,78.979636,0.0386,0.1868,30,100,0.3,30.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242684,78.980599,-0.0337,0.284,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242696,78.981563,0.016,0.2218,2,100,0.02,2.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242707,78.982526,0.0845,0.135,7,100,0.07,7.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242719,78.983489,0.0593,0.1176,44,100,0.44,44.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.24273,78.984452,0.0632,0.1228,55,100,0.55,55.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242742,78.985415,0.0741,0.1044,57,100,0.57,57.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242753,78.986378,0.1,0.1139,33,100,0.33,33.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242765,78.987342,0.1074,0.0856,67,100,0.67,67.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242776,78.988305,0.0997,0.1303,44,100,0.44,44.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242788,78.989268,0.0977,0.1156,57,100,0.57,57.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242799,78.990231,0.0962,0.0953,71,100,0.71,71.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242811,78.991194,0.0734,0.158,2,100,0.02,2.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242822,78.992157,0.0893,0.1175,47,100,0.47,47.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242834,78.993121,0.0944,0.1184,47,100,0.47,47.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242845,78.994084,0.0651,0.1367,18,100,0.18,18.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242857,78.995047,0.0508,0.1222,16,100,0.16,16.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242868,78.99601,0.0606,0.1213,1,100,0.01,1.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242879,78.996973,0.0936,0.0947,62,100,0.62,62.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242891,78.997936,0.072,0.1084,42,100,0.42,42.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242902,78.9989,0.091,0.0894,65,100,0.65,65.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242914,78.999863,0.0982,0.0997,74,100,0.74,74.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242925,79.000826,0.1102,0.0797,83,100,0.83,83.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242937,79.001789,0.1063,0.0719,98,100,0.98,98.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242948,79.002752,0.0936,0.0954,67,100,0.67,67.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242959,79.003716,0.1028,0.1095,65,100,0.65,65.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242971,79.004679,0.1106,0.096,84,100,0.84,84.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242982,79.005642,0.1082,0.0688,98,100,0.98,98.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242994,79.006605,0.0761,0.1035,64,100,0.64,64.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.243005,79.007568,0.0309,0.1772,7,100,0.07,7.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243016,79.008531,0.0255,0.206,5,100,0.05,5.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243028,79.009495,0.0195,0.2597,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243039,79.010458,-0.0454,0.3188,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.24305,79.011421,-0.0606,0.3008,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243062,79.012384,-0.0452,0.3307,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243073,79.013347,-0.0042,0.282,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243085,79.014311,0.0604,0.2272,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243096,79.015274,0.0304,0.2366,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243107,79.016237,0.0866,0.1803,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243119,79.0172,0.0896,0.1595,23,100,0.23,23.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.24313,79.018163,0.1131,0.1159,47,100,0.47,47.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.243141,79.019126,0.0974,0.1136,40,100,0.4,40.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.243153,79.02009,0.1141,0.1254,42,100,0.42,42.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.243164,79.021053,0.0318,0.2472,4,100,0.04,4.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243175,79.022016,0.0918,0.1361,48,100,0.48,48.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.243186,79.022979,0.1205,0.0849,94,100,0.94,94.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.243198,79.023942,0.0871,0.1274,58,100,0.58,58.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.243209,79.024906,0.0638,0.1689,19,100,0.19,19.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.24322,79.025869,0.0855,0.1607,26,100,0.26,26.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.243232,79.026832,0.1016,0.1447,29,100,0.29,29.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.243243,79.027795,0.1006,0.138,21,100,0.21,21.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.243254,79.028758,0.1031,0.1165,37,100,0.37,37.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.243265,79.029722,0.1157,0.0777,87,100,0.87,87.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.243277,79.030685,0.122,0.0719,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.243288,79.031648,0.1167,0.0819,93,100,0.93,93.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.243299,79.032611,0.1121,0.0796,89,100,0.89,89.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24331,79.033574,0.0997,0.1224,39,100,0.39,39.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.243322,79.034538,0.1087,0.1417,26,100,0.26,26.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.243333,79.035501,0.0715,0.175,17,100,0.17,17.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243344,79.036464,0.0923,0.1525,7,100,0.07,7.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243355,79.037427,0.0752,0.1555,10,100,0.1,10.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243366,79.03839,0.0674,0.1448,20,100,0.2,20.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.243378,79.039354,0.0835,0.1704,12,100,0.12,12.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.243389,79.040317,0.0994,0.1682,51,100,0.51,51.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.2434,79.04128,0.12,0.1097,69,100,0.69,69.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.243411,79.042243,0.1288,0.1149,68,100,0.68,68.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.243422,79.043206,0.1056,0.1283,50,100,0.5,50.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.243434,79.04417,0.1871,0.1067,51,93,0.5484,54.84,High Built-up,2026-06-19,1.0,Sentinel-2
21.243445,79.045133,1.0,,0,3,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.241386,78.947865,0.1282,0.0788,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241398,78.948828,0.0893,0.1538,28,100,0.28,28.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.241409,78.949791,0.1198,0.0914,83,100,0.83,83.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241421,78.950754,0.1213,0.0769,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241433,78.951717,0.0722,0.1524,66,100,0.66,66.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241444,78.952681,0.0796,0.1295,53,100,0.53,53.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241456,78.953644,0.1163,0.0751,96,100,0.96,96.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241468,78.954607,0.1242,0.0813,96,100,0.96,96.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241479,78.95557,0.1279,0.0785,95,100,0.95,95.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241491,78.956533,0.1215,0.0808,87,100,0.87,87.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241503,78.957496,0.0977,0.1465,34,100,0.34,34.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.241514,78.958459,0.1221,0.0982,77,100,0.77,77.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241526,78.959422,0.1199,0.0976,74,100,0.74,74.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241538,78.960386,0.1298,0.0815,97,100,0.97,97.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241549,78.961349,0.119,0.0891,86,100,0.86,86.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241561,78.962312,0.1165,0.084,89,100,0.89,89.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241573,78.963275,0.0845,0.1217,45,100,0.45,45.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.241584,78.964238,0.0797,0.0883,58,100,0.58,58.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241596,78.965201,0.1048,0.0651,99,100,0.99,99.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241608,78.966164,0.1106,0.0826,84,100,0.84,84.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241619,78.967128,0.0577,0.1528,48,100,0.48,48.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.241631,78.968091,0.0891,0.1271,49,100,0.49,49.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.241642,78.969054,0.1188,0.0924,93,100,0.93,93.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241654,78.970017,0.1231,0.1007,77,100,0.77,77.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241666,78.97098,0.1337,0.0801,97,100,0.97,97.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241677,78.971943,0.1055,0.1605,23,100,0.23,23.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.241689,78.972907,0.0779,0.2151,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.2417,78.97387,0.112,0.0874,82,100,0.82,82.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241712,78.974833,0.113,0.0821,84,100,0.84,84.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241723,78.975796,0.1101,0.0766,84,100,0.84,84.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241735,78.976759,0.0642,0.1534,35,100,0.35,35.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.241747,78.977722,0.0623,0.1565,52,100,0.52,52.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241758,78.978685,0.0799,0.1601,19,100,0.19,19.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.24177,78.979649,0.0655,0.1903,4,100,0.04,4.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.241781,78.980612,0.0099,0.2741,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.241793,78.981575,0.0082,0.2177,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.241804,78.982538,0.0714,0.1261,50,100,0.5,50.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241816,78.983501,-0.0139,0.2932,2,100,0.02,2.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.241827,78.984464,0.0328,0.2381,21,100,0.21,21.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.241839,78.985428,0.0366,0.0818,25,100,0.25,25.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.24185,78.986391,0.0772,0.1188,13,100,0.13,13.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.241862,78.987354,0.1157,0.1167,66,100,0.66,66.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241873,78.988317,0.1305,0.0985,94,100,0.94,94.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241885,78.98928,0.1164,0.0912,77,100,0.77,77.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241896,78.990243,0.088,0.123,19,100,0.19,19.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.241908,78.991207,0.111,0.1519,20,100,0.2,20.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.241919,78.99217,0.0565,0.1834,12,100,0.12,12.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.241931,78.993133,0.0444,0.2187,11,100,0.11,11.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.241942,78.994096,0.0573,0.0931,51,100,0.51,51.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241954,78.995059,0.0752,0.0668,67,100,0.67,67.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241965,78.996022,0.0907,0.0935,62,100,0.62,62.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241976,78.996986,0.1129,0.082,87,100,0.87,87.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241988,78.997949,0.1041,0.079,85,100,0.85,85.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.241999,78.998912,0.1056,0.0772,94,100,0.94,94.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242011,78.999875,0.0896,0.1794,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242022,79.000838,0.1092,0.1727,5,100,0.05,5.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242034,79.001801,0.0845,0.1386,40,100,0.4,40.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242045,79.002765,0.0926,0.128,48,100,0.48,48.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242056,79.003728,0.0947,0.1477,43,100,0.43,43.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242068,79.004691,0.0959,0.2054,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242079,79.005654,0.0936,0.1201,58,100,0.58,58.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242091,79.006617,0.0799,0.1285,22,100,0.22,22.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242102,79.00758,0.0636,0.1709,3,100,0.03,3.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242113,79.008544,0.0631,0.1881,2,100,0.02,2.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242125,79.009507,0.0655,0.1764,5,100,0.05,5.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242136,79.01047,0.047,0.1564,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242147,79.011433,0.0253,0.208,2,100,0.02,2.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242159,79.012396,0.0009,0.2425,4,100,0.04,4.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.24217,79.013359,0.0114,0.2492,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242182,79.014323,0.065,0.2145,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242193,79.015286,0.0129,0.2588,0,100,0.0,0.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242204,79.016249,0.0636,0.1999,12,100,0.12,12.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242216,79.017212,0.0916,0.1535,5,100,0.05,5.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242227,79.018175,0.117,0.0893,78,100,0.78,78.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242238,79.019139,0.123,0.0795,93,100,0.93,93.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24225,79.020102,0.1193,0.108,69,100,0.69,69.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242261,79.021065,0.0831,0.1517,48,100,0.48,48.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242272,79.022028,0.1071,0.0979,75,100,0.75,75.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242283,79.022991,0.1067,0.0777,94,100,0.94,94.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242295,79.023954,0.0722,0.1768,9,100,0.09,9.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242306,79.024918,0.1188,0.0747,94,100,0.94,94.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242317,79.025881,0.1162,0.0817,87,100,0.87,87.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242329,79.026844,0.1196,0.1108,55,100,0.55,55.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24234,79.027807,0.1134,0.106,64,100,0.64,64.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242351,79.02877,0.1272,0.0761,96,100,0.96,96.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242362,79.029734,0.1247,0.0736,98,100,0.98,98.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242374,79.030697,0.1273,0.0709,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242385,79.03166,0.118,0.0794,92,100,0.92,92.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242396,79.032623,0.1126,0.0994,73,100,0.73,73.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242407,79.033586,0.1351,0.1049,94,100,0.94,94.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242419,79.03455,0.1342,0.1282,61,100,0.61,61.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.24243,79.035513,0.0345,0.2266,2,100,0.02,2.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242441,79.036476,0.0764,0.1835,16,100,0.16,16.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242452,79.037439,0.096,0.1848,2,100,0.02,2.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242463,79.038402,0.0993,0.1744,3,100,0.03,3.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242475,79.039365,0.0708,0.1704,3,100,0.03,3.0,Low Built-up,2026-06-19,1.0,Sentinel-2
21.242486,79.040329,0.0859,0.1234,45,100,0.45,45.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242497,79.041292,0.0993,0.1277,39,100,0.39,39.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242508,79.042255,0.0891,0.1257,45,100,0.45,45.0,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.242519,79.043218,0.0892,0.1235,56,100,0.56,56.0,High Built-up,2026-06-19,1.0,Sentinel-2
21.242531,79.044181,0.328,0.1265,18,54,0.3333,33.33,Moderate Built-up,2026-06-19,1.0,Sentinel-2
21.240483,78.947877,0.1229,0.0753,100,100,1.0,100.0,High Built-up,2026-06-19,1.0,Sentinel-2
