osmid,highway,oneway,reversed,length,name,ref,lanes,bridge,geometry,access,maxspeed,junction,tunnel,width,Latitude,Longitude,Region
878097660,residential,False,False,36.04733,,,,,"LINESTRING (79.048148 21.20577, 79.047894 21.205548)",,,,,,21.205659,79.048021,North
878097660,residential,False,True,31.353993,,,,,"LINESTRING (79.048148 21.20577, 79.048385 21.205945)",,,,,,21.205857,79.048266,North
879709846,residential,False,True,115.41182,,,,,"LINESTRING (79.048148 21.20577, 79.047756 21.206741)",,,,,,21.206255,79.047952,North
878097660,residential,False,False,31.353993,,,,,"LINESTRING (79.048385 21.205945, 79.048148 21.20577)",,,,,,21.205857,79.048266,North
878097660,residential,False,True,33.369327,,,,,"LINESTRING (79.048385 21.205945, 79.048637 21.206132)",,,,,,21.206038,79.048511,North
879709847,residential,False,False,106.799722,,,,,"LINESTRING (79.048385 21.205945, 79.048028 21.206846)",,,,,,21.206395,79.048206,North
879709845,residential,False,False,30.302519,,,,,"LINESTRING (79.048028 21.206846, 79.048298 21.20695)",,,,,,21.206898,79.048163,North
879709845,residential,False,True,30.467479,,,,,"LINESTRING (79.048028 21.206846, 79.047756 21.206741)",,,,,,21.206794,79.047892,North
879709847,residential,False,True,106.799722,,,,,"LINESTRING (79.048028 21.206846, 79.048385 21.205945)",,,,,,21.206395,79.048206,North
879709846,residential,False,False,31.371436,,,,,"LINESTRING (79.047512 21.20725, 79.047635 21.206993)",,,,,,21.207122,79.047573,North
879709846,residential,False,True,30.29618,,,,,"LINESTRING (79.047512 21.20725, 79.047392 21.207499)",,,,,,21.207375,79.047452,North
879709848,residential,False,False,91.669234,,,,,"LINESTRING (79.047512 21.20725, 79.04833 21.207562)",,,,,,21.207406,79.047921,North
879709835,residential,False,False,33.50075,,,,,"LINESTRING (79.049823 21.208131, 79.049786 21.207832)",,,,,,21.207982,79.049804,North
879709848,residential,False,True,167.224145,,,,,"LINESTRING (79.049823 21.208131, 79.04833 21.207562)",,,,,,21.207847,79.049077,North
879709835,residential,False,True,34.17776,,,,,"LINESTRING (79.049823 21.208131, 79.049847 21.208315, 79.049856 21.208354, 79.049878 21.208434)",,,,,,21.208283,79.049846,North
879709846,residential,False,False,30.684497,,,,,"LINESTRING (79.047635 21.206993, 79.047756 21.206741)",,,,,,21.206867,79.047696,North
879709846,residential,False,True,31.371436,,,,,"LINESTRING (79.047635 21.206993, 79.047512 21.20725)",,,,,,21.207122,79.047573,North
879709849,residential,False,False,91.127198,,,,,"LINESTRING (79.047635 21.206993, 79.048446 21.20731)",,,,,,21.207151,79.048041,North
879709835,residential,False,True,33.50075,,,,,"LINESTRING (79.049786 21.207832, 79.049823 21.208131)",,,,,,21.207982,79.049804,North
879709849,residential,False,True,150.490297,,,,,"LINESTRING (79.049786 21.207832, 79.048446 21.20731)",,,,,,21.207571,79.049116,North
879709835,residential,False,False,37.625701,,,,,"LINESTRING (79.049786 21.207832, 79.049773 21.207736, 79.049766 21.207699, 79.049722 21.207499)",,,,,,21.207665,79.049757,North
879709840,residential,False,False,97.759075,,,,,"LINESTRING (79.048219 21.207816, 79.049091 21.20815)",,,,,,21.207983,79.048655,North
879709840,residential,False,True,92.727108,,,,,"LINESTRING (79.048219 21.207816, 79.047392 21.207499)",,,,,,21.207658,79.047806,North
879709850,residential,False,False,30.48339,,,,,"LINESTRING (79.048219 21.207816, 79.04833 21.207562)",,,,,,21.207689,79.048275,North
879709848,residential,False,False,167.224145,,,,,"LINESTRING (79.04833 21.207562, 79.049823 21.208131)",,,,,,21.207847,79.049077,North
879709848,residential,False,True,91.669234,,,,,"LINESTRING (79.04833 21.207562, 79.047512 21.20725)",,,,,,21.207406,79.047921,North
879709850,residential,False,False,30.582358,,,,,"LINESTRING (79.04833 21.207562, 79.048446 21.20731)",,,,,,21.207436,79.048388,North
879709850,residential,False,True,30.48339,,,,,"LINESTRING (79.04833 21.207562, 79.048219 21.207816)",,,,,,21.207689,79.048275,North
879709849,residential,False,False,150.490297,,,,,"LINESTRING (79.048446 21.20731, 79.049786 21.207832)",,,,,,21.207571,79.049116,North
879709849,residential,False,True,91.127198,,,,,"LINESTRING (79.048446 21.20731, 79.047635 21.206993)",,,,,,21.207151,79.048041,North
879709850,residential,False,False,31.057938,,,,,"LINESTRING (79.048446 21.20731, 79.04856 21.207051)",,,,,,21.20718,79.048503,North
879709850,residential,False,True,30.582358,,,,,"LINESTRING (79.048446 21.20731, 79.04833 21.207562)",,,,,,21.207436,79.048388,North
879709845,residential,False,False,29.926863,,,,,"LINESTRING (79.04856 21.207051, 79.048827 21.207154)",,,,,,21.207103,79.048694,North
879709845,residential,False,True,29.400148,,,,,"LINESTRING (79.04856 21.207051, 79.048298 21.20695)",,,,,,21.207001,79.048429,North
879709850,residential,False,False,94.419647,,,,,"LINESTRING (79.04856 21.207051, 79.048888 21.206259)",,,,,,21.206655,79.048724,North
879709850,residential,False,True,31.057938,,,,,"LINESTRING (79.04856 21.207051, 79.048446 21.20731)",,,,,,21.20718,79.048503,North
878097661,residential,False,False,17.132962,,,,,"LINESTRING (79.048888 21.206259, 79.049051 21.206231)",,,,,,21.206245,79.048969,North
879709850,residential,False,True,94.419647,,,,,"LINESTRING (79.048888 21.206259, 79.04856 21.207051)",,,,,,21.206655,79.048724,North
878097661,residential,False,True,21.21413,,,,,"LINESTRING (79.048888 21.206259, 79.048846 21.206266, 79.04879 21.206264, 79.048752 21.206246, 79.048728 21.206219, 79.048723 21.206195)",,,,,,21.206249,79.048793,North
879709845,residential,False,False,29.400148,,,,,"LINESTRING (79.048298 21.20695, 79.04856 21.207051)",,,,,,21.207001,79.048429,North
879709845,residential,False,True,30.302519,,,,,"LINESTRING (79.048298 21.20695, 79.048028 21.206846)",,,,,,21.206898,79.048163,North
879709851,residential,False,False,97.56808,,,,,"LINESTRING (79.048298 21.20695, 79.048637 21.206132)",,,,,,21.206541,79.048468,North
878097660,residential,False,False,33.369327,,,,,"LINESTRING (79.048637 21.206132, 79.048385 21.205945)",,,,,,21.206038,79.048511,North
878097660,residential,False,True,11.417758,,,,,"LINESTRING (79.048637 21.206132, 79.048723 21.206195)",,,,,,21.206163,79.04868,North
879709851,residential,False,True,97.56808,,,,,"LINESTRING (79.048637 21.206132, 79.048298 21.20695)",,,,,,21.206541,79.048468,North
879709845,residential,False,False,28.840393,,,,,"LINESTRING (79.048827 21.207154, 79.049084 21.207253)",,,,,,21.207204,79.048956,North
879709845,residential,False,True,29.926863,,,,,"LINESTRING (79.048827 21.207154, 79.04856 21.207051)",,,,,,21.207103,79.048694,North
879709852,residential,False,False,107.98479,,,,,"LINESTRING (79.048827 21.207154, 79.049083 21.206532, 79.04909 21.2065, 79.049092 21.206471, 79.049051 21.206231)",,,,,,21.206698,79.048993,North
879709845,residential,False,False,39.74527,,,,,"LINESTRING (79.049368 21.207362, 79.049722 21.207499)",,,,,,21.207431,79.049545,North
879709845,residential,False,True,31.793257,,,,,"LINESTRING (79.049368 21.207362, 79.049084 21.207253)",,,,,,21.207308,79.049226,North
879709853,residential,False,False,38.057136,,,,,"LINESTRING (79.049368 21.207362, 79.049494 21.207041)",,,,,,21.207202,79.049431,North
878097661,residential,False,False,18.714603,,,,,"LINESTRING (79.049441 21.206163, 79.049618 21.206133)",,,,,,21.206148,79.04953,North
878097661,residential,False,True,2.329647,,,,,"LINESTRING (79.049441 21.206163, 79.049419 21.206167)",,,,,,21.206165,79.04943,North
879709853,residential,False,True,77.186316,,,,,"LINESTRING (79.049441 21.206163, 79.049545 21.206851)",,,,,,21.206507,79.049493,North
879709835,residential,False,True,2.419203,,,,,"LINESTRING (79.049878 21.208434, 79.049885 21.208454)",,,,,,21.208444,79.049882,North
879709835,residential,False,False,34.17776,,,,,"LINESTRING (79.049878 21.208434, 79.049856 21.208354, 79.049847 21.208315, 79.049823 21.208131)",,,,,,21.208283,79.049846,North
879709854,residential,False,False,56.216123,,,,,"LINESTRING (79.049878 21.208434, 79.050123 21.208404, 79.050139 21.208397, 79.05015 21.208386, 79.050154 21.208368, 79.050126 21.208144)",,,,,,21.208343,79.050077,North
878097659,residential,False,False,50.755915,,,,,"LINESTRING (79.04974 21.205832, 79.049912 21.205404)",,,,,,21.205618,79.049826,North
878097659,residential,False,True,35.746647,,,,,"LINESTRING (79.04974 21.205832, 79.049618 21.206133)",,,,,,21.205982,79.049679,North
879709854,residential,False,True,30.703908,,,,,"LINESTRING (79.04974 21.205832, 79.049772 21.206106)",,,,,,21.205969,79.049756,North
867202713,residential,False,False,36.686366,,,,,"LINESTRING (79.050476 21.208098, 79.050126 21.208144)",,,,,,21.208121,79.050301,North
867202713,residential,False,True,38.302022,,,,,"LINESTRING (79.050476 21.208098, 79.050842 21.208049)",,,,,,21.208074,79.050659,North
878097658,residential,False,True,97.605923,,,,,"LINESTRING (79.050476 21.208098, 79.050345 21.207229)",,,,,,21.207664,79.05041,North
867202713,residential,False,False,38.302022,,,,,"LINESTRING (79.050842 21.208049, 79.050476 21.208098)",,,,,,21.208074,79.050659,North
867202713,residential,False,True,38.950862,,,,,"LINESTRING (79.050842 21.208049, 79.051213 21.207998)",,,,,,21.208023,79.051028,North
879709855,residential,False,False,97.870657,,,,,"LINESTRING (79.050842 21.208049, 79.05072 21.207176)",,,,,,21.207612,79.050781,North
867202717,residential,False,False,39.306357,,,,,"LINESTRING (79.05072 21.207176, 79.051095 21.207122)",,,,,,21.207149,79.050908,North
867202717,residential,False,True,39.419064,,,,,"LINESTRING (79.05072 21.207176, 79.050345 21.207229)",,,,,,21.207203,79.050533,North
879709855,residential,False,False,48.642066,,,,,"LINESTRING (79.05072 21.207176, 79.050658 21.206742)",,,,,,21.206959,79.050689,North
879709855,residential,False,True,97.870657,,,,,"LINESTRING (79.05072 21.207176, 79.050842 21.208049)",,,,,,21.207612,79.050781,North
879709855,residential,False,True,48.642066,,,,,"LINESTRING (79.050658 21.206742, 79.05072 21.207176)",,,,,,21.206959,79.050689,North
867202713,residential,False,False,38.950862,,,,,"LINESTRING (79.051213 21.207998, 79.050842 21.208049)",,,,,,21.208023,79.051028,North
867202713,residential,False,True,5.939794,,,,,"LINESTRING (79.051213 21.207998, 79.05127 21.20799)",,,,,,21.207994,79.051242,North
879709856,residential,False,False,98.151192,,,,,"LINESTRING (79.051213 21.207998, 79.051095 21.207122)",,,,,,21.20756,79.051154,North
867202717,residential,False,False,37.605956,,,,,"LINESTRING (79.051095 21.207122, 79.051454 21.207071)",,,,,,21.207097,79.051275,North
867202717,residential,False,True,39.306357,,,,,"LINESTRING (79.051095 21.207122, 79.05072 21.207176)",,,,,,21.207149,79.050908,North
879709856,residential,False,False,84.024434,,,,,"LINESTRING (79.051095 21.207122, 79.050942 21.20638)",,,,,,21.206751,79.051019,North
879709856,residential,False,True,98.151192,,,,,"LINESTRING (79.051095 21.207122, 79.051213 21.207998)",,,,,,21.20756,79.051154,North
879709856,residential,False,True,84.024434,,,,,"LINESTRING (79.050942 21.20638, 79.051095 21.207122)",,,,,,21.206751,79.051019,North
867202717,residential,False,False,50.200484,,,,,"LINESTRING (79.051454 21.207071, 79.051933 21.207003)",,,,,,21.207037,79.051693,North
867202717,residential,False,True,37.605956,,,,,"LINESTRING (79.051454 21.207071, 79.051095 21.207122)",,,,,,21.207097,79.051275,North
879709857,residential,False,False,119.820038,,,,,"LINESTRING (79.051454 21.207071, 79.051287 21.206005)",,,,,,21.206538,79.051371,North
878097663,residential,False,False,49.050685,,,,,"LINESTRING (79.051287 21.206005, 79.05176 21.205985)",,,,,,21.205995,79.051524,North
879709857,residential,False,True,119.820038,,,,,"LINESTRING (79.051287 21.206005, 79.051454 21.207071)",,,,,,21.206538,79.051371,North
878097663,residential,False,True,63.168947,,,,,"LINESTRING (79.051287 21.206005, 79.051078 21.206017, 79.051056 21.206014, 79.051037 21.206003, 79.051028 21.205984, 79.051002 21.205675)",,,,,,21.205911,79.051077,North
867202716,residential,False,True,40.077716,,,,,"LINESTRING (79.05176 21.205985, 79.05171 21.205628)",,,,,,21.205807,79.051735,North
878097663,residential,False,True,49.050685,,,,,"LINESTRING (79.05176 21.205985, 79.051287 21.206005)",,,,,,21.205995,79.051524,North
867202716,residential,False,False,114.595493,,,,,"LINESTRING (79.05176 21.205985, 79.051825 21.206452, 79.051933 21.207003)",,,,,,21.206495,79.051839,North
878097658,residential,False,True,75.853591,,,,,"LINESTRING (79.050112 21.206066, 79.049988 21.205394)",,,,,,21.20573,79.05005,North
878097661,residential,False,True,35.512755,,,,,"LINESTRING (79.050112 21.206066, 79.049772 21.206106)",,,,,,21.206086,79.049942,North
878097658,residential,False,False,131.620593,,,,,"LINESTRING (79.050112 21.206066, 79.050118 21.2061, 79.050274 21.206792, 79.050284 21.206826, 79.050345 21.207229)",,,,,,21.206646,79.050237,North
879709858,residential,False,False,92.789564,,,,,"LINESTRING (79.051397 21.208816, 79.05127 21.20799)",,,,,,21.208403,79.051333,North
867202713,residential,False,False,5.939794,,,,,"LINESTRING (79.05127 21.20799, 79.051213 21.207998)",,,,,,21.207994,79.051242,North
879709858,residential,False,True,92.789564,,,,,"LINESTRING (79.05127 21.20799, 79.051397 21.208816)",,,,,,21.208403,79.051333,North
867202713,residential,False,True,78.690536,,,,,"LINESTRING (79.05127 21.20799, 79.051665 21.207937, 79.052022 21.207896)",,,,,,21.207941,79.051646,North
879709860,residential,False,False,126.89128,,,,,"LINESTRING (79.050107 21.213701, 79.04927 21.213884, 79.049234 21.213877, 79.049205 21.21385, 79.049136 21.213591)",,,,,,21.213781,79.049539,North
879709860,residential,False,True,29.969239,,,,,"LINESTRING (79.048832 21.21246, 79.048902 21.212721)",,,,,,21.21259,79.048867,North
738383583,residential,False,False,261.345215,,,,,"LINESTRING (79.048832 21.21246, 79.047967 21.21334, 79.047722 21.21354, 79.047272 21.213905, 79.047026 21.214094)",,,,,,21.213303,79.047956,North
738383583,residential,False,True,196.319639,,,,,"LINESTRING (79.048832 21.21246, 79.048881 21.21241, 79.049404 21.21189, 79.049614 21.211765, 79.04974 21.211712, 79.050029 21.211582, 79.050336 21.211428)",,,,,,21.211884,79.049537,North
879709861,residential,False,False,98.253563,,,,,"LINESTRING (79.050056 21.21338, 79.049136 21.213591)",,,,,,21.213486,79.049596,North
879709860,residential,False,False,32.514902,,,,,"LINESTRING (79.049136 21.213591, 79.04906 21.213308)",,,,,,21.213449,79.049097,North
879709861,residential,False,True,98.253563,,,,,"LINESTRING (79.049136 21.213591, 79.050056 21.21338)",,,,,,21.213486,79.049596,North
879709860,residential,False,True,126.89128,,,,,"LINESTRING (79.049136 21.213591, 79.049205 21.21385, 79.049234 21.213877, 79.04927 21.213884, 79.050107 21.213701)",,,,,,21.213781,79.049539,North
879709862,residential,False,False,91.715778,,,,,"LINESTRING (79.049918 21.213108, 79.04906 21.213308)",,,,,,21.213208,79.049489,North
879709860,residential,False,False,35.38023,,,,,"LINESTRING (79.04906 21.213308, 79.048977 21.212999)",,,,,,21.213153,79.049018,North
879709860,residential,False,True,32.514902,,,,,"LINESTRING (79.04906 21.213308, 79.049136 21.213591)",,,,,,21.213449,79.049097,North
879709862,residential,False,True,91.715778,,,,,"LINESTRING (79.04906 21.213308, 79.049918 21.213108)",,,,,,21.213208,79.049489,North
879709863,residential,False,False,81.918004,,,,,"LINESTRING (79.049747 21.212834, 79.048977 21.212999)",,,,,,21.212916,79.049362,North
879709860,residential,False,False,31.838221,,,,,"LINESTRING (79.048977 21.212999, 79.048902 21.212721)",,,,,,21.21286,79.04894,North
879709860,residential,False,True,35.38023,,,,,"LINESTRING (79.048977 21.212999, 79.04906 21.213308)",,,,,,21.213153,79.049018,North
879709863,residential,False,True,81.918004,,,,,"LINESTRING (79.048977 21.212999, 79.049747 21.212834)",,,,,,21.212916,79.049362,North
879709864,residential,False,False,77.783239,,,,,"LINESTRING (79.049628 21.212544, 79.048902 21.212721)",,,,,,21.212633,79.049265,North
879709860,residential,False,False,29.969239,,,,,"LINESTRING (79.048902 21.212721, 79.048832 21.21246)",,,,,,21.21259,79.048867,North
879709860,residential,False,True,31.838221,,,,,"LINESTRING (79.048902 21.212721, 79.048977 21.212999)",,,,,,21.21286,79.04894,North
879709864,residential,False,True,77.783239,,,,,"LINESTRING (79.048902 21.212721, 79.049628 21.212544)",,,,,,21.212633,79.049265,North
867202701,residential,False,True,11.767977,,,,,"LINESTRING (79.049576 21.210288, 79.049636 21.210378)",,,,,,21.210333,79.049606,North
867202701,residential,False,False,120.48762,,,,,"LINESTRING (79.049576 21.210288, 79.049008 21.209435, 79.049 21.209403, 79.049008 21.209376, 79.049024 21.209363)",,,,,,21.209827,79.049271,North
879709885,residential,False,False,342.955116,,,,,"LINESTRING (79.049576 21.210288, 79.048567 21.210848, 79.04853 21.210849, 79.048501 21.210838, 79.048476 21.210806, 79.048385 21.210422, 79.048373 21.210355, 79.048371 21.210287, 79.048416 21.209564, 79.04843 21.209516, 79.048453 21.20949, 79.048487 21.20947, 79.049024 21.209363)",,,,,,21.21019,79.048705,North
879709886,residential,False,False,34.105545,,,,,"LINESTRING (79.049428 21.209142, 79.04945 21.208836)",,,,,,21.208989,79.049439,North
879709834,residential,False,False,37.976077,,,,,"LINESTRING (79.04945 21.208836, 79.049084 21.20885)",,,,,,21.208843,79.049267,North
879709834,residential,False,True,56.136813,,,,,"LINESTRING (79.04945 21.208836, 79.049992 21.208825)",,,,,,21.20883,79.049721,North
879709886,residential,False,True,34.105545,,,,,"LINESTRING (79.04945 21.208836, 79.049428 21.209142)",,,,,,21.208989,79.049439,North
879709887,residential,False,False,40.166138,,,,,"LINESTRING (79.049088 21.209212, 79.049084 21.20885)",,,,,,21.209031,79.049086,North
879709834,residential,False,False,34.780317,,,,,"LINESTRING (79.049084 21.20885, 79.048749 21.208839)",,,,,,21.208845,79.048917,North
879709834,residential,False,True,37.976077,,,,,"LINESTRING (79.049084 21.20885, 79.04945 21.208836)",,,,,,21.208843,79.049267,North
879709887,residential,False,True,40.166138,,,,,"LINESTRING (79.049084 21.20885, 79.049088 21.209212)",,,,,,21.209031,79.049086,North
879709888,residential,False,False,46.39337,,,,,"LINESTRING (79.048744 21.209257, 79.048749 21.208839)",,,,,,21.209048,79.048746,North
879709834,residential,False,False,39.61459,,,,,"LINESTRING (79.048749 21.208839, 79.048367 21.208834)",,,,,,21.208837,79.048558,North
879709834,residential,False,True,34.780317,,,,,"LINESTRING (79.048749 21.208839, 79.049084 21.20885)",,,,,,21.208845,79.048917,North
879709888,residential,False,True,46.39337,,,,,"LINESTRING (79.048749 21.208839, 79.048744 21.209257)",,,,,,21.209048,79.048746,North
879709889,residential,False,False,59.595807,,,,,"LINESTRING (79.048358 21.20937, 79.048367 21.208834)",,,,,,21.209102,79.048363,North
879709834,residential,False,False,62.283655,,,,,"LINESTRING (79.048367 21.208834, 79.047767 21.208806)",,,,,,21.20882,79.048067,North
879709834,residential,False,True,39.61459,,,,,"LINESTRING (79.048367 21.208834, 79.048749 21.208839)",,,,,,21.208837,79.048558,North
879709889,residential,False,True,59.595807,,,,,"LINESTRING (79.048367 21.208834, 79.048358 21.20937)",,,,,,21.209102,79.048363,North
879709890,residential,False,False,62.272781,,,,,"LINESTRING (79.04776 21.209366, 79.047767 21.208806)",,,,,,21.209086,79.047764,North
879709834,residential,False,False,36.870916,,,,,"LINESTRING (79.047767 21.208806, 79.047411 21.208796)",,,,,,21.208801,79.047589,North
879709834,residential,False,True,62.283655,,,,,"LINESTRING (79.047767 21.208806, 79.048367 21.208834)",,,,,,21.20882,79.048067,North
879709890,residential,False,True,62.272781,,,,,"LINESTRING (79.047767 21.208806, 79.04776 21.209366)",,,,,,21.209086,79.047764,North
879709891,residential,False,False,69.277865,,,,,"LINESTRING (79.047375 21.209418, 79.047411 21.208796)",,,,,,21.209107,79.047393,North
879709834,residential,False,False,39.315932,,,,,"LINESTRING (79.047411 21.208796, 79.047032 21.208783)",,,,,,21.208789,79.047222,North
879709834,residential,False,True,36.870916,,,,,"LINESTRING (79.047411 21.208796, 79.047767 21.208806)",,,,,,21.208801,79.047589,North
879709891,residential,False,True,69.277865,,,,,"LINESTRING (79.047411 21.208796, 79.047375 21.209418)",,,,,,21.209107,79.047393,North
879709892,residential,False,False,78.375192,,,,,"LINESTRING (79.046987 21.209486, 79.047032 21.208783)",,,,,,21.209135,79.04701,North
879709834,residential,False,False,52.074361,,,,,"LINESTRING (79.047032 21.208783, 79.04653 21.208761)",,,,,,21.208772,79.046781,North
879709834,residential,False,True,39.315932,,,,,"LINESTRING (79.047032 21.208783, 79.047411 21.208796)",,,,,,21.208789,79.047222,North
879709892,residential,False,True,78.375192,,,,,"LINESTRING (79.047032 21.208783, 79.046987 21.209486)",,,,,,21.209135,79.04701,North
314566843,tertiary,False,False,31.939605,,,,,"LINESTRING (79.103429 21.187443, 79.103434 21.187156)",,,,,,21.187299,79.103432,North
1052663018,residential,False,True,46.725181,,,,,"LINESTRING (79.103429 21.187443, 79.10298 21.187413)",,,,,,21.187428,79.103205,North
314566843,tertiary,False,True,45.10933,,,,,"LINESTRING (79.103429 21.187443, 79.10344 21.187569, 79.103464 21.187847)",,,,,,21.187645,79.103447,North
880041915,residential,False,False,35.863659,,,,,"LINESTRING (79.101901 21.215502, 79.101863 21.215462, 79.101704 21.215238)",,,,,,21.215372,79.1018,North
880042042,residential,False,False,89.351468,,,,,"LINESTRING (79.101901 21.215502, 79.102698 21.215334, 79.102741 21.215326)",,,,,,21.215414,79.102321,North
880042041,residential,False,False,35.217725,,,,,"LINESTRING (79.101704 21.215238, 79.102034 21.215166)",,,,,,21.215202,79.101869,North
880041915,residential,False,False,59.68731,,,,,"LINESTRING (79.101704 21.215238, 79.101679 21.215191, 79.101654 21.21514, 79.101627 21.214973, 79.101588 21.214818, 79.101578 21.214748, 79.101576 21.214718)",,,,,,21.214981,79.101627,North
880041915,residential,False,True,35.863659,,,,,"LINESTRING (79.101704 21.215238, 79.101863 21.215462, 79.101901 21.215502)",,,,,,21.215372,79.1018,North
880041916,residential,False,False,80.675267,,,,,"LINESTRING (79.097227 21.206325, 79.096804 21.20646, 79.096777 21.20646, 79.096753 21.206448, 79.096736 21.20642, 79.096678 21.206201)",,,,,,21.206374,79.096891,North
880041917,residential,False,True,54.073527,,,,,"LINESTRING (79.096678 21.206201, 79.096506 21.205742)",,,,,,21.205972,79.096592,North
873419296,residential,False,False,107.41551,,,,,"LINESTRING (79.096678 21.206201, 79.097041 21.206018, 79.097056 21.205993, 79.097059 21.205962, 79.097029 21.205762, 79.097031 21.205732, 79.097044 21.205708, 79.097063 21.205684, 79.097173 21.205574, 79.097189 21.205551, 79.097197 21.205523, 79.09719 21.205498)",,,,,,21.205892,79.096995,North
873419296,residential,False,True,47.566695,,,,,"LINESTRING (79.096678 21.206201, 79.096582 21.206247, 79.096259 21.206375)",,,,,,21.20629,79.09647,North
880041916,residential,False,True,80.675267,,,,,"LINESTRING (79.096678 21.206201, 79.096736 21.20642, 79.096753 21.206448, 79.096777 21.20646, 79.096804 21.20646, 79.097227 21.206325)",,,,,,21.206374,79.096891,North
873419296,residential,False,False,15.140861,,,,,"LINESTRING (79.09719 21.205498, 79.09712 21.205379)",,,,,,21.205438,79.097155,North
873419296,residential,False,True,107.41551,,,,,"LINESTRING (79.09719 21.205498, 79.097197 21.205523, 79.097189 21.205551, 79.097173 21.205574, 79.097063 21.205684, 79.097044 21.205708, 79.097031 21.205732, 79.097029 21.205762, 79.097059 21.205962, 79.097056 21.205993, 79.097041 21.206018, 79.096678 21.206201)",,,,,,21.205892,79.096995,North
1123238065,residential,False,True,119.895267,,,,,"LINESTRING (79.09719 21.205498, 79.097662 21.205078, 79.097722 21.204938, 79.097705 21.204619)",,,,,,21.205098,79.097548,North
880041917,residential,False,False,54.073527,,,,,"LINESTRING (79.096506 21.205742, 79.096678 21.206201)",,,,,,21.205972,79.096592,North
371849894,residential,False,False,26.332337,,,,,"LINESTRING (79.098341 21.20532, 79.098247 21.2051)",,,,,,21.20521,79.098294,North
371849894,residential,False,True,24.617773,,,,,"LINESTRING (79.098341 21.20532, 79.098428 21.205526)",,,,,,21.205423,79.098384,North
1186672170,residential,False,True,50.287085,,,,,"LINESTRING (79.098341 21.20532, 79.09881 21.205205)",,,,,,21.205263,79.098575,North
1198555996,residential,False,False,86.54787,,,,,"LINESTRING (79.098341 21.20532, 79.097754 21.205547, 79.097688 21.205596, 79.09763 21.205661, 79.09762 21.205682)",,,,,,21.205476,79.09796,North
371682702,residential,False,False,7.761758,,,,,"LINESTRING (79.101172 21.20578, 79.101183 21.205849)",,,,,,21.205814,79.101177,North
371682702,residential,False,True,16.811282,,,,,"LINESTRING (79.101172 21.20578, 79.101161 21.205629)",,,,,,21.205704,79.101166,North
880041918,residential,False,True,163.468568,,,,,"LINESTRING (79.101172 21.20578, 79.09984 21.206171, 79.099766 21.206197, 79.099674 21.206235)",,,,,,21.206001,79.10042,North
880041919,residential,False,False,159.897089,,,,,"LINESTRING (79.099486 21.207614, 79.099411 21.207116, 79.099411 21.20707, 79.099422 21.20703, 79.099602 21.20676, 79.099616 21.206723, 79.099624 21.206684, 79.099674 21.206235)",,,,,,21.206924,79.099532,North
880041918,residential,False,False,163.468568,,,,,"LINESTRING (79.099674 21.206235, 79.099766 21.206197, 79.09984 21.206171, 79.101172 21.20578)",,,,,,21.206001,79.10042,North
880041918,residential,False,True,197.84427,,,,,"LINESTRING (79.099674 21.206235, 79.098071 21.206909, 79.098039 21.206913, 79.097997 21.20691, 79.097955 21.206895, 79.097927 21.206882)",,,,,,21.206598,79.098803,North
880041919,residential,False,True,159.897089,,,,,"LINESTRING (79.099674 21.206235, 79.099624 21.206684, 79.099616 21.206723, 79.099602 21.20676, 79.099422 21.20703, 79.099411 21.20707, 79.099411 21.207116, 79.099486 21.207614)",,,,,,21.206924,79.099532,North
880041920,residential,False,False,43.04747,,,,,"LINESTRING (79.09673 21.207072, 79.096916 21.207418)",,,,,,21.207245,79.096823,North
873419312,residential,False,True,33.178073,,,,,"LINESTRING (79.096916 21.207418, 79.096628 21.207547)",,,,,,21.207483,79.096772,North
880041920,residential,False,True,43.04747,,,,,"LINESTRING (79.096916 21.207418, 79.09673 21.207072)",,,,,,21.207245,79.096823,North
873419312,residential,False,False,32.018831,,,,,"LINESTRING (79.096916 21.207418, 79.097032 21.207367, 79.097195 21.207293)",,,,,,21.207356,79.097056,North
880041921,residential,False,False,42.10475,,,,,"LINESTRING (79.097013 21.206955, 79.097195 21.207293)",,,,,,21.207124,79.097104,North
873419312,residential,False,False,30.567925,,,,,"LINESTRING (79.097195 21.207293, 79.09746 21.207174)",,,,,,21.207233,79.097328,North
880041921,residential,False,True,42.10475,,,,,"LINESTRING (79.097195 21.207293, 79.097013 21.206955)",,,,,,21.207124,79.097104,North
873419312,residential,False,True,32.018831,,,,,"LINESTRING (79.097195 21.207293, 79.097032 21.207367, 79.096916 21.207418)",,,,,,21.207356,79.097056,North
880041922,residential,False,False,39.782502,,,,,"LINESTRING (79.097294 21.206851, 79.09746 21.207174)",,,,,,21.207012,79.097377,North
873419312,residential,False,False,39.138331,,,,,"LINESTRING (79.09746 21.207174, 79.097802 21.207025)",,,,,,21.207099,79.097631,North
873419312,residential,False,True,30.567925,,,,,"LINESTRING (79.09746 21.207174, 79.097195 21.207293)",,,,,,21.207233,79.097328,North
880041922,residential,False,True,39.782502,,,,,"LINESTRING (79.09746 21.207174, 79.097294 21.206851)",,,,,,21.207012,79.097377,North
873419312,residential,False,True,20.505044,,,,,"LINESTRING (79.097927 21.206882, 79.097838 21.206991, 79.097822 21.207009, 79.097802 21.207025)",,,,,,21.206955,79.097867,North
